,Unnamed: 0,delivery_id,customer_id,courier_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_courier_arrived_at_pickup,when_the_courier_left_pickup,when_the_courier_arrived_at_dropoff,distance_crossed,courrier_timing,distance_m,timing_s,courrier_performance
593,3097,1410152,92365,61900,bicycle,sweetgreen,Salad,Kale Caesar,1,Signatures,07:23.0,40.72132319,-74.00973201,40.721988,-74.001215,04:29.4,20:20.9,26:40.9,48:09.3,0.72336346,1 days 13:19:09,72.33634599999999,134349.0,0.5384211717243894
594,3098,1368990,77400,156557,car,Peacefood Cafe,Vegan,Peace Bowl,1,Special Menu (5pm-10pm),11:22.3,40.78516004,-73.97691647,40.782836,-73.983043,45:56.3,51:03.1,04:43.7,11:49.8,0.577959193,0 days 12:12:09,57.7959193,43929.0,1.3156666279678573
595,3102,1471208,104130,165094,bicycle,Blue Ribbon Sushi,Japanese,Spicy Tuna & Tempura Flakes,1,Maki (Special Rolls),07:29.7,40.72610966,-74.00249186,40.718009,-74.004218,13:04.9,00:35:17,46:08.3,00:59:21,0.911311354,1 days 11:24:08,91.13113539999999,127448.0,0.7150456295901072
596,3111,1416164,76639,34667,bicycle,Lure Fishbar,Seafood,Yellowtail (Hamachi),2,Sushi & Sashimi,04:55.5,40.72463457,-73.99840236,40.7410392,-73.992339,35:35.2,49:29.6,02:26.9,00:11:50,1.89234919,0 days 23:17:05,189.234919,83825.0,2.257499779302117
597,3112,1315385,183704,105468,bicycle,Lure Fishbar,Seafood,Mini Lobster Sliders,1,Snacks,07:28.9,40.72463457,-73.99840236,40.73751918,-73.98083524,39:01.7,44:43.3,12:07.7,26:53.6,2.061434325,0 days 20:27:05,206.1434325,73625.0,2.799910797962648
598,3114,1314466,59105,79847,bicycle,Sushi of Gari 46,Sushi,Salmon Roe Sushi,1,Sushi,14:39.3,40.76065444,-73.98958275,40.743701,-73.987386,26:15.2,00:51:16,04:55.2,20:49.8,1.891782664,1 days 16:55:04,189.17826639999998,147304.0,1.28427107478412
599,3122,1401435,63513,106964,bicycle,Old Homestead Steakhouse,Steak,Baked Clams Oreganata,1,Appetizers (dinner),07:03.4,40.74117178,-74.00488792,40.7605599,-73.9990525,37:10.4,42:54.7,07:14.4,40:52.8,2.208712695,1 days 15:22:07,220.8712695,141727.0,1.5584276073013612
600,3130,1280590,242754,55567,bicycle,Rubirosa,Italian,Meatballs,2,Sides,06:02.6,40.72274859,-73.99606192,40.7455517,-73.9786196,01:56.1,06:33.7,33:54.3,55:14.7,2.929712539,1 days 01:58:00,292.9712539,93480.0,3.1340527802738554
601,3131,1463976,258275,64396,bicycle,Luke's Lobster,Seafood,Crab Roll,1,Rolls,03:51.4,40.726823,-73.98547098,40.74201311,-73.99671032,38:06.7,45:11.8,01:28.7,19:15.4,1.935669935,1 days 00:51:08,193.5669935,89468.0,2.1635332577010775
602,3132,1482012,79255,154990,bicycle,The Meatball Shop,Italian,Rigatoni,1,Stick To Your Bones,10:49.6,40.74596311,-74.00169729,40.7436352,-74.0063309,20:56.6,00:43:43,00:49:33,54:55.6,0.469023284,1 days 04:09:00,46.9023284,101340.0,0.4628214762186698
603,3137,1371397,349206,156557,car,French Roast,French,Shrimp Po'Boy,1,Sandwiches & Burgers,10:48.0,40.78761311,-73.97712309,40.782797,-73.984308,37:07.1,43:41.1,02:31.7,10:02.4,0.808601808,0 days 14:04:07,80.86018080000001,50647.0,1.5965443323395268
604,3147,1343477,70193,158791,car,P.J. Clarke's,American,Simply On A Bun,1,P.J. Clarke's Hamburgers,07:10.2,40.77196187,-73.98262024,40.7718956,-73.9520593,43:48.5,45:49.2,01:10.1,12:52.7,2.580103552,0 days 13:43:03,258.0103552,49383.0,5.224679650892007
605,3151,1309736,114114,64664,bicycle,sweetgreen,Salad,Wild Rice Bowl,1,Signatures,03:17.6,40.74507859,-73.98882151,40.7369952,-73.9791876,51:33.1,53:20.9,11:40.8,21:00.3,1.211573517,0 days 11:07:03,121.15735169999999,40023.0,3.0271931564350494
606,3162,1388509,63890,23359,bicycle,2nd Ave Deli,Deli,Hot Pastrami,1,Sandwiches,06:36.5,40.74529931,-73.97913758,40.740429,-73.979466,08:23.6,41:49.4,49:40.4,56:22.8,0.541553635,1 days 16:08:02,54.1553635,144482.0,0.37482429299151454
607,3167,1442392,91817,152111,car,Bravo Pizza,Pizza,NY Style Pie,1,Pizza,05:05.9,40.738787,-73.987359,40.74012541,-73.99061104,27:42.2,32:56.1,45:15.7,50:03.8,0.312318303,0 days 10:02:00,31.231830300000002,36120.0,0.8646686129568107
608,3170,1362764,268365,134198,bicycle,Cafe Mogador,Middle Eastern,Casablanca,1,Tagines,06:18.8,40.727293,-73.984517,40.7344603,-73.9858161,42:04.2,58:41.1,07:31.4,18:18.6,0.803449642,1 days 03:24:01,80.3449642,98641.0,0.8145189545929178
609,3179,1278438,183704,84093,bicycle,The Meatball Shop,Italian,Chicken,1,Naked Balls,03:34.6,40.74596311,-74.00169729,40.75472931,-73.99403528,07:59.6,11:57.2,20:46.6,34:27.2,1.168914491,0 days 17:38:02,116.8914491,63482.0,1.8413321744746542
610,3182,1296452,35450,6873,car,Sushi of Gari Tribeca,Japanese,Fluke,2,Nigiri Sushi,09:46.2,40.71672576,-74.00825065,40.724602,-73.999852,30:49.1,53:09.4,01:58.1,08:47.8,1.126290816,1 days 05:10:00,112.6290816,105000.0,1.0726579200000002
611,3185,1274928,93113,99219,bicycle,The Odeon,American,Sauteed Spinach,1,Sides (dinner),09:00.4,40.71701346,-74.00812268,40.7160005,-74.0126088,23:28.1,46:14.4,53:34.4,57:04.3,0.395391854,1 days 02:16:02,39.5391854,94562.0,0.4181297497937861
612,3195,1466377,175290,158962,bicycle,The Meatball Shop,Italian,Rigatoni,1,Stick To Your Bones,04:30.1,40.72154512,-73.98884243,40.7045575,-74.0075814,50:55.7,54:58.2,13:14.3,18:14.3,2.462908191,0 days 09:02:05,246.2908191,32525.0,7.572354161414297
613,3197,1481295,65009,107181,bicycle,Chote Nawab,Indian,Dum Kokur,1,Chicken,07:36.8,40.74237991,-73.98270607,40.739192,-73.987326,06:42.1,29:10.9,35:30.2,40:39.2,0.526873349,1 days 03:37:08,52.6873349,99428.0,0.5299044021804723
614,3198,1364312,353331,161440,car,The Meatball Shop,Italian,Classic Beef,1,Naked Balls,02:13.1,40.72154512,-73.98884243,40.72277,-74.0045948,39:06.6,53:00.2,02:20.3,12:14.3,1.337811211,0 days 23:47:06,133.7811211,85626.0,1.5623890068437158
615,3205,1466452,367800,104533,bicycle,Cafe Mogador,Middle Eastern,Hummus Falafel Platter,1,Salads & Platters,03:45.2,40.727293,-73.984517,40.724063,-73.983104,04:56.7,06:55.2,26:13.4,30:36.2,0.378029961,0 days 06:21:03,37.8029961,22863.0,1.653457380921139
616,3210,1275066,68178,151761,bicycle,sweetgreen,Salad,Earth Bowl,1,Signatures,03:03.8,40.72132319,-74.00973201,40.723324,-73.991335,40:48.9,44:31.3,13:19.9,33:49.3,1.570113826,1 days 00:11:08,157.0113826,87068.0,1.803319044884458
617,3215,1383040,105087,30743,bicycle,Rubirosa,Italian,Rubirosa,1,Insalata,08:41.1,40.72274859,-73.99606192,40.7142858,-74.0087434,01:12.4,17:24.9,25:15.2,35:26.7,1.42522492,1 days 02:24:00,142.522492,95040.0,1.499605345117845
618,3219,1439953,385150,32580,bicycle,Blue Ribbon Sushi,Japanese,California,1,Maki (Special Rolls),06:36.3,40.72610966,-74.00249186,40.7810682,-73.9519127,14:17.6,41:08.5,00:43.4,25:14.6,7.44928056,2 days 03:22:01,744.928056,184921.0,4.028358358434142
619,3223,1302788,231061,39443,bicycle,Han Dynasty,Chinese,Kung Pao Style,1,Entrees,08:04.4,40.732213,-73.988072,40.744708,-73.9908567,29:24.1,46:31.8,11:53.4,25:03.7,1.407350773,1 days 06:18:00,140.7350773,109080.0,1.2902005619728638
620,3225,1456014,123504,162381,van,sweetgreen,Salad,Organic Butternut Squash (Small),1,Soup,22:44.7,40.74507859,-73.98882151,40.7417398,-73.9968328,35:46.3,57:49.4,08:39.7,18:46.3,0.77156298,1 days 08:09:07,77.156298,115747.0,0.6665943652967248
621,3227,1336187,297130,157975,bicycle,Blue Ribbon Sushi,Japanese,Hamachi,1,Taiheiyo (Pacific Ocean),04:27.2,40.72610966,-74.00249186,40.735797,-74.000366,40:43.5,48:58.4,09:32.4,17:00.8,1.090653279,0 days 15:43:03,109.06532790000001,56583.0,1.9275281957478398
622,3247,1436838,140479,9549,bicycle,One Lucky Duck - Juice & Takeaway,Vegetarian,Ice Cream,1,Ice Cream,05:59.9,40.735725,-73.98712647,40.7281228,-73.999709,13:57.6,22:39.4,30:29.4,43:06.9,1.35737921,0 days 21:19:03,135.737921,76743.0,1.7687335783068163
623,3248,1460082,141912,158266,scooter,Serafina Fabulous Pizza,Italian,Carpaccio Malatesta,1,Antipasti,03:44.6,40.77608319,-73.96217158,40.7654964,-73.9631442,37:34.7,54:55.9,01:45.6,10:53.6,1.178521697,1 days 02:29:02,117.8521697,95342.0,1.2360991976253908
624,3252,1319337,322787,139995,bicycle,Parm,Italian,Chicken Parm,3,Platters,04:52.3,40.72301983,-73.995854,40.7638848,-73.9707834,45:41.8,46:15.7,07:05.4,34:51.9,5.007720268,1 days 04:20:04,500.7720268,102004.0,4.909337151484255
625,3272,1423404,91947,156557,car,Momoya,Sushi,Momoya Black Cod,1,Signature Roll,06:14.4,40.78407726,-73.97762241,40.7666878,-73.9686943,19:55.9,21:58.2,33:18.3,54:20.8,2.072968628,0 days 23:04:08,207.29686279999999,83048.0,2.4961090309218763
626,3286,1420250,107909,46602,bicycle,Cafeteria,American,Build Your Own Omelet,1,Breakfast,02:43.7,40.74052771,-73.99808251,40.7342199,-73.9902554,00:31:15,49:00.6,02:29.8,13:05.7,0.963210423,1 days 04:21:05,96.3210423,102065.0,0.943722552295106
627,3292,1390215,274730,165169,walker,New Malaysia,Asian,Hainanese Chicken on Rice,1,Rice,03:10.7,40.71575109,-73.99661858,40.7444652,-73.975611,06:18.2,12:33.7,00:27:24,54:34.2,3.649249563,1 days 09:25:07,364.9249563,120307.0,3.033281158203596
628,3310,1400940,386995,152053,bicycle,Han Dynasty,Chinese,Spicy Crispy Cucumber,1,Cold Appetizers,14:31.1,40.732213,-73.988072,40.7417859,-73.9820011,07:49.1,31:12.4,21:00.7,26:57.1,1.180279709,1 days 05:19:07,118.02797089999999,105547.0,1.118250361450349
629,3313,1440900,125123,54954,bicycle,Le Grainne Cafe,French,Baguette Au Fromage,1,Sandwiches,07:13.8,40.74525873,-74.00216786,40.7467644,-73.9903014,36:30.1,52:33.1,13:52.7,24:31.1,1.016061405,1 days 02:41:04,101.60614050000001,96064.0,1.0576921687624916
630,3315,1351824,105068,91021,bicycle,TAO,Japanese,Kung Pao Chicken,1,From the Sky,03:53.2,40.76285776,-73.971619,40.7447833,-73.9860074,10:54.8,00:11:47,30:37.2,42:51.5,2.346283166,0 days 13:06:05,234.6283166,47165.0,4.974627723947843
631,3318,1443311,166504,59348,walker,Blue Ribbon Sushi,Japanese,House Salad,2,Salads,02:08.0,40.72610966,-74.00249186,40.7363293,-73.9843423,13:45.1,26:50.6,00:02:37,12:13.3,1.907526935,0 days 22:41:08,190.7526935,81668.0,2.335709133320272
632,3319,1364312,353331,161440,car,The Meatball Shop,Italian,Ice Cream Sandwich,1,Desserts,02:13.1,40.72154512,-73.98884243,40.72277,-74.0045948,39:06.6,53:00.2,02:20.3,12:14.3,1.337811211,0 days 23:47:06,133.7811211,85626.0,1.5623890068437158
633,3322,1470962,71613,156557,car,Momoya,Sushi,Toro,3,A La Carte Sushi or Sashimi,06:44.1,40.78407726,-73.97762241,40.8049122,-73.9624917,47:57.8,56:54.1,04:15.9,13:45.8,2.642716239,0 days 18:26:02,264.2716239,66362.0,3.982273347698985
634,3326,1458212,186473,114469,bicycle,Blue Ribbon Sushi,Japanese,Wakame,1,Salads,06:19.9,40.72610966,-74.00249186,40.7393847,-73.9924463,09:25.3,14:06.2,26:33.7,39:07.3,1.700970587,0 days 17:14:05,170.0970587,62045.0,2.741511140301394
635,3332,1302020,136876,122837,bicycle,Rubirosa,Italian,Large Classic,1,Pizza,02:34.3,40.72274859,-73.99606192,40.7370578,-73.99676328,00:02:56,22:16.3,35:06.9,49:44.2,1.590123258,1 days 09:57:06,159.01232579999999,122226.0,1.3009697265720876
636,3337,1375898,184325,125504,bicycle,Asuka Sushi,Sushi,Miso Soup,1,Soup,05:35.8,40.74552087,-73.99890832,40.74042351,-73.99696855,20:26.9,46:22.7,53:12.3,57:25.1,0.589289303,1 days 06:08:06,58.928930300000005,108486.0,0.543193871098575
637,3341,1416625,148320,150260,bicycle,Tamarind TriBeCa,Indian,Hara Bhara Kabab,1,Appetizers (Aagaz),08:40.6,40.71926893,-74.00874988,40.756366,-73.967001,00:23:08,25:39.7,10:34.6,43:35.6,5.422795663,1 days 11:32:07,542.2795662999999,127927.0,4.238976653091216
638,3344,1331801,84087,65763,bicycle,The Meatball Shop,Italian,Classic Beef,2,Naked Balls,11:15.7,40.74596311,-74.00169729,40.746516,-73.987214,18:32.9,26:19.3,43:05.5,58:05.4,1.224755721,0 days 22:46:03,122.4755721,81963.0,1.4942787855495772
639,3347,1490119,61128,67899,car,Candle Cafe,Vegetarian,Roasted Beets,1,Sides,37:39.8,40.771485,-73.95922147,40.756366,-73.967001,57:12.3,59:24.4,05:16.1,22:31.9,1.80287488,0 days 19:27:09,180.287488,70029.0,2.574468977138043
640,3348,1315121,41136,104533,bicycle,The Meatball Shop,Italian,White Beans,1,Stick To Your Bones,04:26.8,40.72154512,-73.98884243,40.721636,-73.997922,06:22.4,24:05.8,32:33.1,42:22.6,0.767183036,1 days 03:32:09,76.7183036,99129.0,0.7739239132847099
641,3351,1409908,106860,34669,bicycle,Sushi of Gari Tribeca,Japanese,Kaiso Salad,1,Salad,05:59.1,40.71672576,-74.00825065,40.72469075,-74.00828218,34:37.7,54:08.7,00:58.2,08:43.4,0.88450431,1 days 03:16:02,88.450431,98162.0,0.9010659012652553
642,3361,1471258,198936,140096,bicycle,Five Leaves,American,Chopped Black Kale,1,Salads,17:40.9,40.72360525,-73.95165604,40.7263596,-73.9410377,19:55.9,28:39.8,08:10.9,12:39.1,0.947789663,0 days 13:12:01,94.77896630000001,47521.0,1.9944648955198758
643,3365,1288986,97991,20962,walker,Blue Ribbon Sushi Bar & Grill,Japanese,Unagi,1,Taiseyo (Atlantic Ocean),07:08.3,40.76765291,-73.98292546,40.74882755,-73.99013895,35:52.9,51:11.2,00:02.8,18:21.8,2.177474018,1 days 09:37:03,217.74740179999998,121023.0,1.799223303008519
644,3368,1400817,115519,30743,bicycle,The Meatball Shop,Italian,Chicken,1,Naked Balls,06:16.7,40.77149125,-73.95633415,40.7625368,-73.9653166,00:01:45,16:00.1,32:56.7,43:16.5,1.250586757,1 days 00:34:09,125.0586757,88449.0,1.413907174756074
645,3371,1410204,270525,43955,bicycle,Pearl Oyster Bar,Seafood,Pan Roasted Filet,1,Large Plates,05:26.0,40.7314379,-74.00212195,40.7260641,-73.9897793,00:10:33,24:54.9,43:14.4,54:01.3,1.201387092,1 days 01:08:08,120.13870920000001,90488.0,1.3276755945539742
646,3373,1411034,76942,119839,bicycle,Sarabeth's Restaurant,American,Trio of Mini Bacon Cheeseburgers,1,Dinner Salads & Sandwiches,05:57.5,40.76529895,-73.97566795,40.7520764,-74.0010156,00:43:24,56:36.5,08:56.4,23:33.5,2.595635932,1 days 03:49:06,259.5635932,100146.0,2.591851828330637
647,3375,1431877,387227,84093,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,Spicy Tuna & Tempura Flakes,1,Maki (Special Rolls),07:03.4,40.76765291,-73.98292546,40.7377602,-73.9978684,30:23.1,00:54:37,01:56.7,22:04.4,3.551324038,1 days 20:21:06,355.1324038,159666.0,2.2242205842195584
648,3376,1440070,124393,103194,bicycle,Amma,Indian,Chicken Biryani,1,"Rice, Sides & Extras",03:03.7,40.75570155,-73.96858692,40.78472519,-73.94843752,27:10.8,43:49.6,08:08.6,33:30.4,3.644450146,1 days 18:00:06,364.4450146,151206.0,2.410254980622462
649,3380,1345824,94909,22502,bicycle,Parm,Italian,House Roasted Turkey,1,Sandwiches,09:39.6,40.72301983,-73.995854,40.72526133,-74.00548872,39:51.5,51:16.5,09:57.6,25:17.5,0.851197581,1 days 02:44:09,85.1197581,96249.0,0.8843703113798586
650,3401,1281228,157886,60149,car,Hill Country Barbecue Market,BBQ,Brisket Lean (1 Pound),1,Meat,17:06.5,40.74434085,-73.99042638,40.7287244,-73.9936446,11:32.5,57:22.5,05:11.1,17:00.1,1.755365089,2 days 09:39:00,175.5365089,207540.0,0.8457960340175388
651,3403,1347238,113507,69993,bicycle,Parm,Italian,House Roasted Turkey,1,Sandwiches,10:08.5,40.72301983,-73.995854,40.7372808,-73.9912342,50:00.4,00:51:22,18:42.2,26:34.1,1.631041174,0 days 09:13:05,163.1041174,33185.0,4.9149952508663555
652,3404,1389922,211035,79847,bicycle,Blue Ribbon Sushi,Japanese,Edamame,1,Appetizers,11:34.6,40.72610966,-74.00249186,40.7165905,-74.0048114,27:04.9,00:48:42,22:00.3,32:47.8,1.075101153,1 days 08:24:06,107.51011530000001,116646.0,0.9216785427704337
653,3406,1321853,81828,152114,bicycle,Caf̩ Select,German,Coconut Water,1,Sodas,02:54.1,40.72164844,-73.99753332,40.72530703,-73.99445242,44:02.1,55:47.2,07:38.5,15:28.9,0.482510643,0 days 19:35:05,48.2510643,70505.0,0.6843637231402029
654,3407,1391389,107574,166448,car,Blue Ribbon Sushi,Japanese,Spicy Lobster Roll,1,Maki (Special Rolls),04:45.2,40.72610966,-74.00249186,40.731408,-74.006992,14:18.5,18:24.3,46:38.5,52:56.7,0.70050782,0 days 10:24:00,70.050782,37440.0,1.8710144764957264
655,3408,1475031,105992,116881,bicycle,RedFarm Broadway,Chinese,Mushroom & Vegetable Spring Rolls,1,Starters & Salads,02:49.0,40.7821167,-73.9807391,40.772955,-73.961577,43:45.4,56:33.7,09:23.6,26:09.5,1.910965366,1 days 05:34:02,191.0965366,106442.0,1.7953114052723549
656,3413,1409918,370405,124514,bicycle,Haveli Indian Restaurant,Indian,Somosa,1,Starters,03:51.2,40.7271708,-73.9885098,40.741234,-74.000565,37:55.7,40:36.5,02:27.1,17:35.6,1.864378302,0 days 17:49:03,186.4378302,64143.0,2.9065966699406016
657,3419,1471197,139827,39733,bicycle,RedFarm Hudson,Chinese,Mushroom & Vegetable Spring Rolls (2),1,Dim Sum,07:20.0,40.73421385,-74.00620203,40.7435617,-73.9918929,11:36.9,00:26:44,00:36:09,45:37.5,1.593234337,1 days 00:35:06,159.32343369999998,88506.0,1.8001427439947573
658,3425,1312958,61614,52826,bicycle,The Grey Dog  - Chelsea,Coffee,Orange Juice,1,Juice,03:32.4,40.740784,-74.000721,40.7429739,-73.994468,21:13.7,28:10.4,39:30.5,44:48.7,0.581442957,0 days 12:14:09,58.1442957,44049.0,1.3199912756248722
659,3428,1456294,108659,99219,bicycle,Sarabeth's Tribeca,Breakfast,Fat and Fluffy French Toast,1,Sweet Breakfast,05:14.9,40.71819429,-74.01055746,40.720588,-73.979395,27:14.3,58:01.2,07:21.1,21:47.2,2.64633148,1 days 21:13:00,264.633148,162780.0,1.6257104558299547
660,3434,1295861,359228,57186,bicycle,Yama Japanese Restaurant,Japanese,Salmon Roe,1,Sushi & Sashimi,07:06.8,40.73587229,-73.98766462,40.7314409,-73.986311,26:40.5,37:27.3,44:22.8,00:48:22,0.505210251,0 days 14:46:00,50.5210251,53160.0,0.9503578837471784
661,3435,1448901,118517,142394,bicycle,Mari Vanna,Eastern European,Borsch,1,Soups,04:34.3,40.73876871,-73.98864156,40.74680675,-73.9854346,16:12.5,18:08.8,47:56.5,59:25.5,0.932807855,0 days 13:25:03,93.2807855,48303.0,1.9311592551187295
662,3439,1469557,110792,154955,bicycle,Blue Ribbon Sushi,Japanese,Ebi Tempura,1,Maki (Special Rolls),04:34.5,40.72610966,-74.00249186,40.734203,-73.996025,30:37.9,55:36.1,10:26.7,19:40.5,1.051764085,1 days 10:12:00,105.17640850000001,123120.0,0.8542593282975959
663,3444,1479567,106478,166974,bicycle,Cafe Mogador,Middle Eastern,Greek Salad,1,Salads & Platters,04:22.0,40.727293,-73.984517,40.7244003,-73.9911976,45:39.3,47:52.6,12:12.9,24:52.5,0.649408789,0 days 14:52:09,64.9408789,53529.0,1.213190586411104
664,3446,1391389,107574,166448,car,Blue Ribbon Sushi,Japanese,Rock Shrimp Tempura,1,Appetizers,04:45.2,40.72610966,-74.00249186,40.731408,-74.006992,14:18.5,18:24.3,46:38.5,52:56.7,0.70050782,0 days 10:24:00,70.050782,37440.0,1.8710144764957264
665,3451,1486178,404649,84093,bicycle,Parm,Italian,Chicken Parm,3,Sandwiches,06:18.5,40.72301983,-73.995854,40.7095236,-74.0091126,13:00.7,23:00.6,33:50.6,46:46.7,1.871161277,0 days 22:56:00,187.1161277,82560.0,2.266425965358527
666,3464,1372827,300003,138560,bicycle,Bistango,Italian,Cheese-Filled Tortellini,1,Primi Piatti Lunch,17:36.7,40.74256819,-73.9804863,40.7518109,-74.0018238,01:07.1,19:18.9,00:40:09,56:15.6,2.073876548,1 days 10:18:04,207.38765479999998,123484.0,1.6794698487253408
667,3493,1417800,201536,154990,bicycle,One Lucky Duck - Juice & Takeaway,Vegetarian,Pumpkin Seed & Herb Salad,1,Salads,05:21.9,40.735725,-73.98712647,40.722321,-73.991991,04:56.9,24:17.7,36:01.3,46:08.5,1.544183047,1 days 05:28:00,154.4183047,106080.0,1.4556778346530919
668,3498,1302788,231061,39443,bicycle,Han Dynasty,Chinese,Vegetable Spring Rolls,1,Kids/Baby Adults,08:04.4,40.732213,-73.988072,40.744708,-73.9908567,29:24.1,46:31.8,11:53.4,25:03.7,1.407350773,1 days 06:18:00,140.7350773,109080.0,1.2902005619728638
669,3506,1302869,160957,124514,bicycle,Han Dynasty,Chinese,Spicy Crispy Cucumber,1,Cold Appetizers,08:21.5,40.732213,-73.988072,40.7360147,-73.9975149,37:51.7,37:56.8,00:08:51,16:45.1,0.902496082,0 days 07:59:02,90.2496082,28742.0,3.13999054345557
670,3539,1403734,71613,86938,car,ilili Restaurant,Middle Eastern,Hommus,1,Dips,09:58.8,40.74418795,-73.98753094,40.806465,-73.963138,45:58.4,57:09.7,00:17:06,38:58.4,7.215911332,1 days 09:03:07,721.5911332000001,118987.0,6.0644535386218665
671,3540,1341877,164131,109013,car,Tony's Di Napoli,Italian,N.Y. Cheesecake,1,Dessert,03:58.7,40.75654715,-73.98557692,40.7704996,-73.9815465,04:21.8,44:18.5,02:47.9,23:20.2,1.586342591,0 days 00:29:00,158.6342591,1740.0,91.16911442528736
672,3542,1348051,374987,46760,car,Rubirosa,Italian,Cavatelli,1,Pasta,04:01.6,40.72274859,-73.99606192,40.7729039,-73.957505,31:07.6,48:38.5,01:28.7,00:23:06,6.45175957,1 days 15:08:02,645.175957,140882.0,4.579548537073579
673,3548,1421261,76907,99219,bicycle,Han Dynasty,Chinese,Fried Rice,1,Kids/Baby Adults,08:54.6,40.732213,-73.988072,40.7205504,-73.992791,39:11.2,49:03.9,00:53.8,07:57.5,1.355087965,0 days 16:56:04,135.50879650000002,60964.0,2.2227674775277215
674,3553,1440670,78939,18860,bicycle,Blue Ribbon Sushi,Japanese,Sake,4,Taiseyo (Atlantic Ocean),07:33.3,40.72610966,-74.00249186,40.710261,-74.0061052,19:06.4,45:38.7,04:58.9,17:19.5,1.786253162,1 days 14:52:09,178.6253162,139929.0,1.2765425051276005
675,3556,1289478,54987,6873,car,Nobu Next Door,Sushi,Yellowtail Scallion Roll,1,Dinner Sushi Rolls,07:46.2,40.71938641,-74.0086925,40.7443,-73.991374,27:41.4,29:46.5,01:36.9,20:52.9,3.129620393,0 days 21:21:01,312.9620393,76861.0,4.071792447405056
676,3564,1381756,225912,161485,bicycle,12 Chairs,Middle Eastern,Grilled Chicken,1,Hot Dishes,06:39.2,40.72763684,-74.00259733,40.7217888,-74.0111321,51:26.9,56:53.4,11:43.8,22:52.5,0.970391917,0 days 16:35:02,97.0391917,59702.0,1.6253926451375162
677,3566,1341485,35432,129289,bicycle,TAO,Japanese,Chicken Gyoza with Napa Cabbage and Soy Dipping Sauce,1,Dumplings,10:46.1,40.76285776,-73.971619,40.751898,-73.985835,29:32.3,44:45.9,00:31:03,44:51.7,1.709480814,1 days 05:02:03,170.9480814,104523.0,1.6355068396429495
678,3568,1314741,279715,106964,bicycle,RedFarm Hudson,Chinese,BBQ�۪d Pork Belly,1,Starters & Salads,04:25.1,40.73421385,-74.00620203,40.7389323,-74.0088234,12:49.5,20:28.7,26:49.4,33:47.3,0.56884302,0 days 14:37:01,56.884302,52621.0,1.0810190228235876
679,3579,1375042,80218,157086,car,Momoya,Sushi,Crispy Rice,1,Signature Roll,05:18.9,40.78407726,-73.97762241,40.7819326,-73.9575677,48:51.5,55:48.7,00:04:39,21:15.4,1.709499859,0 days 23:33:06,170.9499859,84786.0,2.016252516924964
680,3580,1333419,270525,152111,car,The Smile,American,Spaghetti & Tomato Sauce,1,Entrees,09:10.9,40.72641318,-73.99382114,40.7260641,-73.9897793,13:25.8,49:43.4,01:33.7,08:36.9,0.343657441,1 days 19:20:08,34.3657441,156008.0,0.22028193490077433
681,3587,1369853,377481,86938,car,Otto Enoteca Pizzeria,Italian,Penne Puttanesca,1,Pasta,05:47.1,40.73206376,-73.99615467,40.7348753,-73.9892251,09:48.3,24:23.5,34:43.3,43:52.9,0.663422807,0 days 23:44:08,66.3422807,85448.0,0.7764053073214119
682,3591,1467788,203442,138560,bicycle,Terakawa Ramen,Japanese,Mix Green Salad,1,Appetizers,05:24.4,40.73937221,-73.98498058,40.7715768,-73.9858615,33:37.7,51:45.7,01:04.8,23:25.7,3.57706705,1 days 16:28:09,357.706705,145689.0,2.4552759988743147
683,3596,1317919,36131,99219,bicycle,2nd Ave Deli,Deli,Jewish Penicillin - Matzoh,2,Soups,07:10.1,40.74529931,-73.97913758,40.728606,-73.995143,32:21.9,36:44.1,03:04.8,26:18.5,2.294398385,1 days 03:35:09,229.4398385,99309.0,2.3103629932835896
684,3603,1375510,366327,144719,bicycle,Parm,Italian,String Beans Oreganata,1,Vegetables,04:20.8,40.72301983,-73.995854,40.721098,-73.981718,44:50.8,59:43.3,18:25.4,27:42.9,1.213235226,1 days 00:10:00,121.32352260000002,87000.0,1.3945232482758623
685,3611,1480054,67345,28765,bicycle,Bareburger,Burger,Supreme,1,Bareburgers,06:01.0,40.72847826,-73.99839184,40.7253409,-74.0092635,00:34.3,00:35.9,20:55.9,31:18.1,0.982313604,0 days 10:23:08,98.2313604,37388.0,2.62734996255483
686,3618,1356343,302131,61900,bicycle,Rubirosa,Italian,Small Classic,1,Pizza,06:48.7,40.72274859,-73.99606192,40.7179434,-74.0046282,26:09.4,53:10.3,04:29.9,16:26.4,0.899206253,1 days 14:57:04,89.9206253,140224.0,0.6412641580613875
687,3621,1342231,54809,35973,bicycle,RedFarm Broadway,Chinese,Three Color Vegetable Dumplings (4),1,Dim Sum,04:29.5,40.7821167,-73.9807391,40.773515,-73.978841,39:49.9,47:49.4,00:12:09,20:36.1,0.968561266,0 days 16:26:06,96.85612660000001,59166.0,1.637023401953825
688,3622,1333449,362685,103194,bicycle,Momoya,Sushi,Dragon,1,Roll,13:38.6,40.78407726,-73.97762241,40.8090213,-73.95176,16:59.8,55:59.6,03:20.9,16:07.7,3.5265997,2 days 03:46:06,352.65997,186366.0,1.892297790369488
