delivery_id,customer_id,courier_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_courier_arrived_at_pickup,when_the_courier_left_pickup,when_the_courier_arrived_at_dropoff
1307211,330955,23359,bicycle,Juice Press,Juice Bar,Watermelon,2,Cold Pressed Juices,,40.78468457,-73.95601273,40.77464991,-73.94544776,17:01.0,33:07.1,43:26.5,53:27.1
1277227,170612,151073,bicycle,Dunkin Donuts,Fast Food,,,,,40.74397312,-73.98575306,40.7462429,-73.9867847,18:21.5,22:38.0,33:02.8,57:24.1
1360992,77549,145761,bicycle,Barry�۪s Bootcamp,Juice Bar,,,,,40.7415964,-73.99574629,40.7555017,-73.9778024,27:23.1,26:54.6,45:14.4,04:14.5
1332616,51433,32580,bicycle,L'Apicio,Italian,,,,10:03.5,40.72459523,-73.99164876,40.732966,-73.990324,50:28.5,59:32.8,19:52.3,25:04.8
1470134,107515,149328,car,sweetgreen,Salad,Bottled Water,2,Drinks,,40.74507859,-73.98882151,40.7447573,-73.978369,04:54.6,,,16:56.8
1476086,170221,170737,bicycle,Shake Shack,Burger,Smoke Shack,1,Burgers,,40.71527933,-74.01486039,40.7212554,-73.9934755,59:31.8,28:23.2,39:43.4,55:56.9
1428878,7567,140684,bicycle,indikitch,Indian,Chicken Tikka Feast,2,Main Dishes,,40.74200599,-73.99028063,40.73858514,-73.98868964,46:57.9,47:43.4,06:04.4,10:07.7
1332089,314248,151467,bicycle,Postmates Liquor Store,Shop,$20 Old Fashioned Bitters & Bourbon,1,Old Fashioned On-Demand,,40.779598,-73.947388,40.7791072,-73.9483299,47:37.6,,,06:50.0
1480215,120353,153879,bicycle,Blue Ribbon Sushi,Japanese,Teriyaki Rib Eye Steak,1,Yakimono (Broiled Dishes),08:22.1,40.72610966,-74.00249186,40.7062843,-74.016943,27:36.2,56:08.5,08:58.9,35:03.7
1489222,75548,53095,bicycle,Parm,Italian,Soda,4,Beverages,07:52.7,40.72301983,-73.995854,40.7073324,-74.0070814,44:53.7,,,38:13.7
1473443,133436,173409,bicycle,Costumes On-Demand (deprecated),Promo,Batman,1,Men's Costumes,,40.68328799,-73.974098,40.7051752,-73.9283556,27:42.1,35:12.7,55:06.0,54:17.4
1369722,273912,95942,car,Blue Ribbon Fried Chicken,American,Strawberry,1,Milkshakes,,40.72434,-73.99096,40.7644716,-73.9839684,55:48.0,10:52.0,35:42.4,04:46.0
1421087,200631,154990,bicycle,Amy Ruth's,Southern,Catfish,1,Appetizers,,40.80254961,-73.95023268,40.798558,-73.93488,18:45.2,24:22.0,50:42.5,59:11.9
1379480,335550,69993,bicycle,Habana To Go,,Grilled Corn Mexican Style,1,Side Orders,02:25.5,40.722912,-73.994089,40.7395925,-73.992171,33:34.4,43:44.9,51:04.7,05:17.1
1330286,53947,148770,bicycle,Gaia Italian Cafe,Italian,Elegante,1,Panini,,40.72199388,-73.98530145,40.735297,-74.005668,36:33.3,52:05.4,20:51.9,26:11.8
1295691,97346,114469,bicycle,Osteria Morini,Italian,Beet,1,Crostini,15:03.0,40.72195256,-73.997737,40.7455209,-73.990467,10:24.9,13:01.8,39:49.3,55:19.9
1410050,58180,82263,bicycle,Momofuku Noodle Bar,,Spicy Miso Ramen,1,Bowls,,40.7291104,-73.98424546,40.7516058,-74.003115,53:31.9,55:56.9,40:18.5,00:03.3
1293720,349402,144094,car,Duane Reade,Drug Store,,,,,40.73966991,-73.99531014,40.7433809,-73.9742625,18:42.8,22:52.2,23:41.5,48:42.8
1432770,69039,14610,bicycle,Mr. Broadway Kosher Restaurant,,,,,,40.75222388,-73.98699499,40.729616,-73.992808,58:06.0,58:35.9,12:56.3,24:01.8
1446720,68549,142394,bicycle,2nd Ave Deli,Deli,Baked Beans,1,Vegetables and Sides,09:38.0,40.74529931,-73.97913758,40.74366475,-74.00633376,32:07.8,46:21.3,23:56.6,44:51.9
1410146,158346,91807,walker,Kelley & Ping,,Pad Sew Yew,1,Noodles,06:08.1,40.725665,-73.999281,40.72881406,-73.98496055,05:24.5,24:23.6,34:44.1,47:02.0
1312871,322275,112990,bicycle,sweetgreen,Salad,Organic Lentil + Chickpea Soup,1,Soup,09:55.6,40.74507859,-73.98882151,40.75387282,-73.99303836,00:11.4,11:14.8,21:07.1,33:57.6
1388712,111226,166631,car,RedFarm Broadway,Chinese,Spicy Crispy Beef,1,Lunch Starters & Salads,03:31.3,40.7821167,-73.9807391,40.769434,-73.98552532,33:09.9,46:32.1,58:05.6,13:10.1
1432805,303273,101359,bicycle,Magnolia Bakery,Dessert,Magnolia's Famous Banana Pudding,2,Pudding,,40.73589287,-74.00520444,40.718736,-73.985539,02:40.0,15:50.2,24:49.4,47:00.3
1461218,106352,168796,bicycle,"Doughnut Plant LES, Inc.",Donut,Salted Peanut,1,Cake Doughnut of the Day,,40.71624093,-73.98868203,40.7221905,-74.0033168,08:27.9,42:00.0,57:50.5,10:15.6
1275130,64151,144401,bicycle,Jack's Wife Freda,Mediterranean,Grilled Haloumi,1,Shares,05:36.5,40.72198995,-73.9977479,40.7148434,-74.0062724,51:48.3,22:50.8,32:10.0,40:00.8
1362930,109107,7833,bicycle,Burger Joint,Burger,Milkshakes,1,Menu,02:56.6,40.76407583,-73.97863253,40.7477972,-73.9809609,03:30.9,06:26.4,24:25.7,34:59.5
1419311,388109,105178,bicycle,Joe's Pizza,Pizza,Black Cherry,1,Drinks,,40.73340228,-73.98751098,40.72874184,-73.98620425,32:15.9,,,36:55.7
1428278,301695,62487,car,sweetgreen,Salad,Harvest Bowl,1,Signatures,06:17.3,40.74507859,-73.98882151,40.7506674,-73.98609868,32:27.4,59:13.6,09:07.6,22:30.5
1410016,319808,88804,bicycle,Luke's Lobster,Seafood,Lobster Roll,2,Rolls,02:47.6,40.726823,-73.98547098,40.7675721,-73.9581367,48:03.7,48:53.6,54:43.7,10:35.5
1345457,367093,59164,bicycle,Parm,Italian,Charred Broccoli,1,Vegetables,02:33.4,40.72301983,-73.995854,40.717182,-74.002593,58:33.3,56:08.3,19:26.5,29:43.8
1303890,221430,22502,bicycle,Han Dynasty,Chinese,Wonton in Chicken Broth,1,Soups,07:45.8,40.732213,-73.988072,40.7247628,-73.9934145,01:25.5,28:38.3,39:13.5,45:47.4
1357102,70946,144384,bicycle,Dylan's Candy Bar,,,,,,40.76215646,-73.9660918,40.75760471,-73.96612772,50:18.3,06:38.0,18:17.2,33:59.6
1353568,40745,104989,bicycle,Cafe Orlin,Breakfast,Chicken and Pistachio Sausage,1,Breakfast (Sides),33:04.0,40.72842473,-73.98727568,40.746136,-73.975717,01:49.4,30:08.3,56:58.1,09:06.5
1441811,212326,103194,bicycle,RedFarm Broadway,Chinese,Spicy Crispy Beef,1,Starters & Salads,06:18.7,40.7821167,-73.9807391,40.7464441,-73.9802022,47:21.2,09:42.3,27:18.4,45:48.7
1285287,41149,74692,bicycle,Party City,,,,,,40.75123963,-73.99180412,40.7428563,-73.9911656,04:54.8,12:31.8,32:49.2,44:57.0
1274514,156218,38652,bicycle,RedFarm Hudson,Chinese,Mushroom & Vegetable Spring Rolls (2),1,Dim Sum,09:09.5,40.73421385,-74.00620203,40.7320667,-73.998014,26:37.0,,,21:40.5
1450161,397376,39733,bicycle,Ricky's,,,,,,40.717884,-74.003168,40.708824,-74.00133,09:28.8,10:21.0,25:10.6,36:03.4
1396918,237616,124030,bicycle,Shake Shack,Burger,Shackburger,1,Burgers,,40.75845677,-73.98914047,40.7603301,-73.9869102,09:44.1,16:56.9,39:23.2,47:36.8
1294178,92017,3296,bicycle,Murray's Bagels,Bakery,,,,,40.73644,-73.99734223,40.7489182,-73.9817501,31:52.6,36:14.9,17:17.3,26:31.2
1328837,222073,125052,bicycle,The Smile,American,Egg Sandwich,1,Breakfast (M-F: 8am to 4:30pm),03:49.5,40.72641318,-73.99382114,40.7236764,-74.0107235,33:25.2,42:32.6,55:51.8,11:48.2
1319213,172194,57496,bicycle,Beyond Sushi,Vegetarian,Spicy Shroom,1,Rice Paper Wraps,02:19.2,40.73281984,-73.98608565,40.73980078,-73.9862657,17:15.4,16:01.2,23:23.1,30:45.4
1345385,42188,32130,bicycle,Ess-a-Bagel,Bakery,Plain Cream Cheese,1,Sandwiches - Cream Cheese/Tofu,,40.73551891,-73.97953033,40.7394489,-73.9872059,51:48.7,07:10.4,27:45.8,37:16.3
1419509,297130,66416,bicycle,Doughnut Plant Chelsea,Donut,iced Tea,1,Iced Drinks,,40.74456392,-73.99663005,40.735797,-74.000366,30:29.3,30:26.0,39:52.0,46:55.6
1369474,140737,147300,bicycle,Sushi Seki (archived),Japanese,,,,,40.76183668,-73.96040372,40.7646677,-73.9642936,33:41.8,07:06.7,32:57.0,39:18.7
1417361,130521,119839,bicycle,Lucky's Famous Burgers,Burger,Lucky Southwestern Chicken Sandwich,1,Lucky Chicken Sandwiches,,40.76458531,-73.98759133,40.76159368,-73.96454575,30:51.5,33:15.3,52:05.9,04:19.6
1401344,377260,120179,car,Blue Ribbon Fried Chicken,American,The Cheesy Supreme,1,Sandwiches,,40.72434,-73.99096,40.7236764,-74.0107235,33:11.1,51:14.4,04:04.2,18:44.7
1427125,298785,66416,bicycle,"Doughnut Plant LES, Inc.",Donut,Wild Blueberry,1,Cake Dougnhuts,,40.71624093,-73.98868203,40.7254587,-74.0054881,25:02.6,,,14:48.8
1396624,86698,140794,walker,McDonald's,Fast Food,Chicken McNuggets,1,Snacks & Sides,,40.80005086,-73.96806049,40.8001675,-73.956714,25:51.9,,,01:07.7
1281994,215519,124045,bicycle,16 Handles - UWS Amsterdam,Ice Cream,,,,,40.78082031,-73.98017065,40.7844382,-73.9806799,33:43.7,45:53.9,57:13.8,03:06.6
1445505,112483,167332,bicycle,Blimpie,,,,,,40.69228765,-73.98828001,40.686592,-73.98714,35:07.0,47:57.1,58:18.1,04:42.2
1375082,295538,124216,bicycle,Bar Primi,Italian,,,,,40.7256599,-73.9918012,40.7454554,-73.9769235,54:55.9,02:16.3,22:37.4,52:16.2
1463217,321041,175555,car,The Meatball Shop,Italian,Steamed Spinach,1,Green Market,04:17.8,40.77149125,-73.95633415,40.76751,-73.961754,00:39.8,24:45.5,31:11.1,38:09.6
1415367,129206,56776,bicycle,RedFarm Broadway,Chinese,Pork & Crab Soup Dumplings (4),1,Dim Sum,08:26.2,40.7821167,-73.9807391,40.7750569,-73.9778709,02:25.4,37:00.6,49:47.6,59:12.7
1390892,70315,90683,bicycle,Five Guys Burgers and Fries,Burger,Hot Dog,1,Dogs,,40.73236829,-74.00374889,40.7222188,-74.0083167,25:34.3,37:36.9,04:27.8,19:30.2
1463246,98864,46602,bicycle,Grimaldi's Pizza,Pizza,Caesar Salad,1,Salads,06:40.0,40.74129507,-73.9939443,40.7446809,-73.9910064,01:04.5,38:02.0,55:19.5,00:06.4
1423446,145581,113563,bicycle,sweetgreen,Salad,Kale Caesar,1,Signatures,08:15.8,40.72132319,-74.00973201,40.738321,-74.004715,22:47.8,50:33.7,02:23.9,16:46.1
1381626,180776,124216,bicycle,Duane Reade,Drug Store,,,,,40.801876,-73.9648,40.80247289,-73.96184809,26:44.3,,,01:09.0
1311555,86240,109013,car,Sushi Samba,Sushi,Peruvian Corn,1,Sides,08:18.4,40.73266642,-74.00329261,40.8046535,-73.9671579,03:19.5,28:46.0,35:53.1,01:31.2
1445865,107491,118659,walker,Gristedes Supermarkets,,,,,,40.73543725,-73.97971725,40.735812,-73.985991,09:31.1,41:51.5,58:11.3,07:35.6
1458607,148168,91807,walker,P.J. Clarke's,American,Simply On A Bun,1,P.J. Clarke's Hamburgers,05:00.5,40.75893876,-73.96853113,40.744452,-73.9899827,38:57.5,48:36.4,02:15.7,16:20.9
1397440,91274,158623,bicycle,Ngam,Thai,,,,05:17.2,40.7323939,-73.9878381,40.7222266,-73.9985836,01:47.9,29:09.5,38:42.5,46:38.9
1422876,82041,34667,bicycle,Osteria Morini,Italian,Three Meats,1,Meats,10:21.2,40.72195256,-73.997737,40.720479,-74.001549,31:41.8,43:24.9,00:40.0,05:50.9
1304384,68408,8625,bicycle,Candle 79,Vegetarian,Live Blueberry Pie,1,Dessert,27:06.2,40.77485025,-73.958766,40.756476,-73.966897,41:11.3,15:38.2,22:29.7,34:25.3
1460764,121686,153257,bicycle,TAO,Japanese,Dragon Tail Spare Ribs,1,BBQ,03:03.0,40.76285776,-73.971619,40.782547,-73.954299,31:49.7,59:04.0,59:40.0,11:44.5
1384033,250332,128139,car,Whole Foods Market,Grocery Store,,,,,40.6753166,-73.9885326,40.6935021,-73.9826156,23:53.8,37:24.3,10:14.0,28:17.2
1324674,277898,99219,bicycle,Artichoke Basille's Pizza & Bar,Pizza,Artichoke Pizza,1,"18"" Pizzas",06:23.0,40.743982,-74.006678,40.7247218,-74.0080895,40:54.9,51:18.8,08:39.2,21:49.3
1294499,109390,66416,bicycle,BabyCakes NYC,Bakery,Cupcakes,1,Menu,,40.718025,-73.98977,40.7254461,-73.9944599,25:30.3,30:04.0,38:23.3,45:24.1
1467369,342126,171206,van,Stix Mediterranean Grill,Mediterranean,Pork STIX,3,STIX,10:57.4,40.74001334,-73.98570318,40.7183876,-74.0044087,55:12.2,10:13.7,25:37.9,39:34.9
1373863,41638,49875,bicycle,Blue Ribbon Fried Chicken,American,Drumstick,3,By the Piece,,40.72434,-73.99096,40.775196,-73.98344,17:05.8,21:57.8,37:05.2,06:43.2
1348442,232359,44356,bicycle,The Meatball Shop,American,Ice Cream Sandwich,1,Desserts,05:04.9,40.73613088,-74.0006483,40.7407722,-74.0010762,12:21.2,18:59.5,40:49.4,47:41.8
1309062,116313,20217,car,Nobu Next Door,Sushi,Bigeye Tuna,1,Dinner Sushi & Sashimi,11:33.7,40.71938641,-74.0086925,40.7157878,-74.0148234,13:06.3,52:59.1,09:43.3,24:27.9
1472989,88403,140206,bicycle,Eataly,Italian,,,,,40.7419247,-73.98983002,40.769411,-73.985624,26:57.4,38:25.8,03:15.1,26:40.7
1356884,308283,3296,bicycle,La Esquina Taqueria,,Pollo Rostizado,1,Tortas,05:02.2,40.72135375,-73.99752529,40.72552221,-74.00915274,29:43.2,51:25.4,58:14.5,05:31.5
1485490,312853,91807,walker,Delicatessen,American,Charred Brussels Sprouts & Pearl Onions,1,Sides,02:47.2,40.72370271,-73.99634312,40.7331962,-74.00332315,53:29.6,00:56.7,23:05.1,33:56.9
1435421,96800,104111,bicycle,Sarabeth's East,American,Goldie Lox,1,Eggs & Omelettes,03:52.8,40.78487734,-73.95592661,40.7751075,-73.9592038,36:37.6,54:37.1,04:11.0,12:47.9
1295456,82041,66416,bicycle,Shake Shack,Burger,Cheese Fries,1,Fries,,40.71527933,-74.01486039,40.720479,-74.001549,41:25.2,45:04.8,12:24.5,22:11.8
1297163,121663,142140,car,Bubby's ,American,Fried Chicken,1,Main Course,02:54.1,40.71996602,-74.0085433,40.73863802,-74.00186734,44:19.2,55:37.0,09:57.1,23:39.6
1315537,64295,20962,walker,Sushi Seki (archived),Japanese,,,,05:51.2,40.76183668,-73.96040372,40.778044,-73.959267,00:05.3,25:45.8,39:55.8,52:05.3
1480462,263075,104989,bicycle,Duane Reade,Drug Store,,,,,40.78983118,-73.97542424,40.79171373,-73.97784381,17:24.2,26:51.3,38:11.2,40:12.3
1431963,54608,7833,bicycle,Tamarind TriBeCa,Indian,Nan,1,Roti Breads,06:03.8,40.71926893,-74.00874988,40.7447609,-74.00363,41:01.4,01:57.1,11:49.1,24:54.6
1315204,54608,79847,bicycle,Tamarind TriBeCa,Indian,Steamed Basmati Rice,1,Basmati Degh Rice,03:54.5,40.71926893,-74.00874988,40.7447609,-74.00363,16:19.3,38:52.9,54:42.2,08:16.3
1460131,370098,67103,truck,Parm,Italian,Coffee Cake,3,Sides,09:09.8,40.72301983,-73.995854,40.77583505,-73.94751459,43:30.5,15:10.4,24:30.5,04:20.8
1314254,91245,103933,bicycle,Yama Japanese Restaurant,Japanese,,,,07:14.6,40.73587229,-73.98766462,40.7388035,-74.0093421,42:06.1,55:07.3,07:56.0,22:04.8
1469116,312853,52826,bicycle,Five Guys Burgers and Fries,Burger,Regular Fries,1,Fries,,40.73236829,-74.00374889,40.7331962,-74.00332315,57:07.5,,,20:38.1
1281526,57943,21147,car,brgr,Burger,Turkey Brgr,2,Your Creation,10:21.6,40.76262389,-73.96591961,40.77465,-73.945621,42:43.5,11:55.7,20:45.5,31:00.4
1462161,147006,161295,car,Talde,,King Crab Fried Rice,1,Appetizers,05:19.8,40.66561086,-73.98264424,40.67259821,-73.9776886,06:19.8,15:42.4,40:02.4,48:38.8
1474799,40557,89004,bicycle,Lupe's East LA Kitchen,,,,,03:27.4,40.72371374,-74.00454998,40.723347,-74.006399,59:22.2,,,16:44.6
1299568,159545,67103,truck,RedFarm Broadway,Chinese,Shrimp & Mango Fried Wontons (4),1,Lunch Dim Sum,09:52.9,40.7821167,-73.9807391,40.7719713,-73.9889511,30:19.6,44:12.9,53:33.1,02:37.3
1308816,35432,118805,bicycle,Hu Kitchen,Gluten-Free,Wild Fish Cakes,1,Prepared Food,,40.73567676,-73.99382953,40.751898,-73.985835,11:32.3,21:31.4,37:49.2,56:13.5
1295306,145701,74436,car,Mission Cantina,Mexican,Flaxseed Chips & Avocado Salsa,1,Sides,03:53.2,40.72138833,-73.98865878,40.703424,-73.980162,24:55.2,35:04.6,54:54.9,11:02.6
1362413,127201,127402,scooter,Sushi Seki Chelsea,Sushi,,,,06:45.8,40.74437,-73.99628,40.7461518,-74.0026186,53:35.6,53:50.5,11:41.0,16:02.8
1429814,118776,48430,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,"Fried Chicken ""Blue Ribbon Style""",1,Tempura & Fryer,10:25.6,40.76765291,-73.98292546,40.76667979,-73.97960358,11:13.6,33:57.0,48:47.2,05:55.3
1483276,232035,165830,van,Balade,Middle Eastern,Beirut Beats Zaatar,1,Manakeesh (Lebanese Pizza),05:17.9,40.73047435,-73.98335015,40.7487007,-73.9742425,52:22.8,51:14.0,30:34.0,41:16.3
1289517,73668,137090,bicycle,Mighty Quinn's BBQ,BBQ,Slaw,1,Sides,,40.72751895,-73.9886713,40.7403993,-73.9842995,28:45.6,29:18.5,53:08.3,02:47.1
1466486,63661,178325,bicycle,Joe's Pizza,Pizza,Snapple Iced Tea,1,Drinks,,40.73340228,-73.98751098,40.7455085,-73.9905429,13:04.2,13:42.9,22:02.9,33:37.9
1380591,203320,165830,van,Taim Falafel and Smoothie Bar,Food Truck,Strawberry-Raspberry-Thai Basil,2,Smoothies,,40.73595141,-74.00176042,40.7834883,-73.9586193,02:09.9,14:29.8,29:50.0,24:06.4
1486627,283639,91807,walker,Momofuku Noodle Bar,,Shiitake Bun,1,Buns,,40.7291104,-73.98424546,40.72796659,-73.9902562,32:35.6,48:11.5,05:03.3,11:13.4
1325958,103005,136851,bicycle,Yama Japanese Restaurant,Japanese,Nameko Soup,1,Soups,08:08.0,40.73587229,-73.98766462,40.7405728,-73.9821786,37:58.6,51:31.6,03:51.4,10:40.5
1432215,65263,162905,bicycle,Haru Amsterdam,,,,,04:58.3,40.78426027,-73.97766832,40.8049122,-73.9624917,07:01.1,37:33.1,46:31.0,00:48.3
1454436,91817,123581,bicycle,Lucky's Famous Burgers,Burger,Lucky Double Cheddar,1,Lucky's Famous Burgers,05:10.5,40.74513125,-73.99815655,40.74012541,-73.99061104,34:51.1,37:51.6,51:11.1,59:06.7
1320393,368544,156557,car,Momofuku Milk Bar,Dessert,Cereal Milk and Candy Bar Pie Twist Soft Serve (1 Pint),1,Soft Serve,,40.7871496,-73.97172231,40.798968,-73.959753,28:36.0,29:19.5,39:28.4,46:43.9
1374721,64112,163828,scooter,16 Handles - UES 2nd Ave,Ice Cream,Birthday Cake,1,Low Fat,,40.774953,-73.953899,40.771747,-73.959525,58:13.2,58:24.9,10:14.9,14:52.9
1355260,110461,23359,bicycle,Blue Ribbon Sushi,Japanese,Kaibashira,1,Taiheiyo (Pacific Ocean),06:29.7,40.72610966,-74.00249186,40.7323013,-74.0077782,56:57.0,39:25.7,46:15.3,54:41.6
1324878,42930,57186,bicycle,Tony's Di Napoli,Italian,"""Ala Vodka"" Sauce with Mushrooms",1,Pasta,05:34.7,40.76448984,-73.96439285,40.794558,-73.943726,20:32.0,28:24.8,43:14.8,02:47.8
1320750,270525,119255,walker,The Smile,American,Spaghetti & Tomato Sauce,1,Entrees,,40.72641318,-73.99382114,40.7260641,-73.9897793,10:34.7,13:45.5,30:38.5,36:45.5
1486282,81333,135029,bicycle,Shake Shack,Burger,Fountain Soda,4,Drinks,,40.75845677,-73.98914047,40.7356666,-73.9927296,38:36.8,42:02.1,19:22.7,47:51.3
1306055,146238,6873,car,Pommes Frites,,Sundried Tomato Mayo,2,Additional Sauces,,40.72816966,-73.98791271,40.7188266,-73.9874086,55:08.0,58:27.1,09:17.5,17:24.4
1485407,59314,171206,van,Genuine Roadside,,,,,,40.76247514,-73.99721146,40.718998,-74.010944,31:45.2,15:02.7,35:50.6,07:36.1
1321844,296668,104533,bicycle,Wendy's,Fast Food,,,,,40.74783047,-73.98509484,40.7342506,-73.9902123,41:56.4,46:05.9,02:42.8,15:03.5
1430286,96921,30743,bicycle,Bareburger,Burger,Caesar,2,Bare Salads,02:42.2,40.7684888,-73.95518219,40.769992,-73.959652,56:11.5,11:33.5,19:29.9,23:59.5
1383649,187892,118093,scooter,Sushi of Gari 46,Sushi,Spicy Scallop Roll,1,Rolls,05:32.9,40.76065444,-73.98958275,40.7847494,-73.9534203,52:37.6,09:32.7,16:52.8,33:20.8
1481718,77540,175047,bicycle,Nobu Next Door,Sushi,Sashimi Salad,1,Dinner Cold Dishes,11:26.0,40.71938641,-74.0086925,40.7375647,-74.0088596,53:41.5,,,57:08.1
1328763,134294,112990,bicycle,Shake Shack,Burger,Fries,8,Fries,,40.71527933,-74.01486039,40.7206082,-74.0100714,25:10.4,,,33:51.0
1390666,212469,65038,car,Boston Market,,"Natural Rotisserie Chicken, Half Chicken",1,Individual Meals,,40.745226,-73.998213,40.741788,-73.979825,59:20.0,06:03.2,20:24.4,31:39.4
1315307,62359,104533,bicycle,Blue Ribbon Sushi Izakaya,Japanese,Spicy Tuna & Tempura Flakes,1,Maki,02:56.5,40.72197958,-73.98814821,40.72478,-73.980463,29:56.5,,,08:55.2
1422280,369272,116881,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,House Salad,1,Salads,17:29.7,40.76765291,-73.98292546,40.767651,-73.966875,12:43.3,38:05.6,00:53.9,13:31.5
1299139,41318,61900,bicycle,Jack's Wife Freda,Mediterranean,Mediterranean Breakfast,1,Breakfast,02:08.7,40.72198995,-73.9977479,40.720866,-73.999256,07:07.8,,,45:58.0
1337439,133701,99219,bicycle,Katz's Delicatessen,,Chicken Noodle Soup,1,Soups,,40.72230707,-73.98735166,40.72452845,-74.00133996,32:10.6,38:01.8,57:22.7,06:52.1
1410261,338981,34669,bicycle,Locanda Verde,Italian,,,,,40.72007263,-74.0103681,40.72183568,-74.00872392,17:30.5,35:06.9,50:45.0,55:01.0
1488935,268958,137090,bicycle,Barbounia,Mediterranean,Chopped Salad,1,Salads,,40.73823004,-73.98783237,40.7162094,-74.0155753,13:15.3,18:11.3,50:31.2,10:02.2
1432680,367591,6873,car,Taro Sushi,Sushi,Miso Soup,1,Soup & Salad,07:31.1,40.67969421,-73.97425175,40.68801313,-73.97925599,51:17.0,05:21.7,13:38.7,21:50.2
1449969,102010,175485,bicycle,TAO,Japanese,Spicy Tuna Tartare on Crispy Rice,1,Small Plates,06:37.8,40.76285776,-73.971619,40.7823315,-73.980419,54:04.1,54:39.4,19:28.2,35:03.0
1449435,183520,66416,bicycle,Blue Ribbon Sushi,Japanese,Ikura,1,Taiseyo (Atlantic Ocean),08:22.6,40.72610966,-74.00249186,40.7324282,-74.0080594,06:33.8,57:04.2,05:23.2,11:57.1
1473053,139085,128256,bicycle,Hale & Hearty,Salad,Roasted Turkey & Smoked Gouda (Seasonal Special),1,Sandwiches,,40.78601712,-73.97847183,40.80566,-73.963709,49:44.7,50:25.3,07:11.1,18:09.4
1308018,146211,113822,bicycle,Yama Japanese Restaurant,Japanese,Salmon,6,Sushi & Sashimi,02:22.6,40.73587229,-73.98766462,40.7424126,-73.9843697,05:25.4,06:01.2,15:51.1,26:23.4
1489715,252342,38597,bicycle,Westville Hudson,American,World Famous Bassetts Ice Cream,1,Desserts,06:10.5,40.72703111,-74.00751114,40.7324282,-74.0080594,23:33.4,24:58.9,42:48.3,51:32.1
1304049,362695,140919,bicycle,Momofuku Milk Bar,Dessert,Cereal Milk Shake,1,Shakes,,40.7871496,-73.97172231,40.780493,-73.9586999,14:00.3,25:59.9,35:20.5,47:50.4
1365667,53503,112851,walker,RedFarm Broadway,Chinese,"Wide Rice Noodles, BBQ�۪d Roast Duck",1,Rice & Noodles,07:09.7,40.7821167,-73.9807391,40.783286,-73.955278,33:08.8,53:00.4,57:47.4,13:53.3
1423368,132906,39733,bicycle,Sushi of Gari 46,Sushi,Teriyaki Sauce,1,Side Orders,08:41.2,40.76065444,-73.98958275,40.750741,-74.0022157,16:51.0,51:58.8,08:18.7,18:04.5
1473396,69039,94865,bicycle,sweetgreen,Salad,Salad,1,Make Your Own,05:11.0,40.74507859,-73.98882151,40.7534391,-73.9889957,15:17.1,13:04.8,31:52.1,42:16.2
1467256,117730,124030,bicycle,Momofuku Milk Bar (archived),Dessert,"Choice of Any Bomb, Side & Drink",1,Meal Deals,,40.72312831,-74.00206089,40.7027612,-74.0109655,46:01.6,15:32.1,23:22.6,50:53.2
1278442,197320,143085,car,Posto,Italian,Fountain Sodas,1,Beverages,,40.734757,-73.983043,40.73601484,-73.97285457,09:10.1,25:06.3,40:57.0,48:00.2
1287606,97255,139995,bicycle,Parm,Italian,Holiday,1,Salads,,40.72301983,-73.995854,40.7449153,-73.97698567,14:53.5,15:59.6,37:19.1,56:11.4
1387588,62667,66416,bicycle,Balthazar Boulangerie,French,Mozzarella Panini,1,Sandwiches,,40.72270549,-73.99819851,40.7275162,-73.9845618,26:32.3,24:40.9,39:01.9,47:21.4
1368651,71906,144094,car,Sushi Seki (archived),Japanese,,,,19:58.5,40.76183668,-73.96040372,40.737565,-74.00886,12:52.3,52:40.4,03:30.6,30:37.2
1351824,105068,91021,bicycle,TAO,Japanese,Crunchy Spicy Yellowtail Roll with Crushed Onion,1,Special Rolls,03:53.2,40.76285776,-73.971619,40.7447833,-73.9860074,10:54.8,11:47.0,30:37.2,42:51.5
1273676,42461,84093,bicycle,Shorty's,,,,,,40.74345837,-73.98606474,40.735576,-74.007376,18:18.0,21:45.3,37:35.4,55:26.6
1324784,165695,65763,bicycle,The Smile,American,Balsamic Chicken,1,Entrees,04:00.2,40.72641318,-73.99382114,40.724037,-74.00264,03:15.6,11:55.0,30:46.1,38:42.2
1309196,130956,60761,bicycle,Blue Ribbon Sushi,Japanese,Honoo,1,Platters,03:26.1,40.72610966,-74.00249186,40.7212824,-74.0011755,37:57.7,35:18.9,58:54.4,07:07.6
1322472,163794,158266,scooter,Dunkin' Donuts,Coffee,,,,,40.74614473,-73.99411647,40.7479961,-73.9959321,32:36.9,,,25:38.9
1325454,75722,90681,bicycle,Osteria Morini,Italian,Cappelletti,1,Pasta,14:29.5,40.72195256,-73.997737,40.7598179,-73.98764,44:00.6,48:58.3,10:18.7,28:59.6
1274483,143721,119839,bicycle,Hummus Place,Middle Eastern,Health Salad,1,Soup & Salad,04:17.7,40.732351,-74.003505,40.7451708,-73.9952138,22:11.0,24:23.3,35:41.9,46:41.7
